	chromosome	start	end
1155	1	92683497	92711370
1156	1	92711959	92764544
1157	1	92764522	92867613
1158	1	92940319	92952433
1159	1	92974253	93257961
1160	1	93297582	93307481
1161	1	93307724	93427057
1162	1	93544792	93604638
1163	1	93615299	93646285
1164	1	93645476	93744287
1165	1	93811445	93835055
1166	1	93913688	94020218
1167	1	94027347	94312706
1168	1	94057756	94071130
1169	1	94218480	94241000
1170	1	94333373	94345474
1171	1	94350761	94374966
1172	1	94458393	94586688
1173	1	94610667	94611175
1174	1	94614544	94740624
1175	1	94883933	94984222
1176	1	94994781	95007356
1177	1	95285898	95360802
1178	1	95362507	95392834
1179	1	95393122	95428826
1180	1	95439963	95538501
1181	1	95527152	95533101
1182	1	95582894	95663163
1183	1	95583479	95712781
1184	1	95585703	95604110
1185	1	95628775	95699538
1186	1	95699711	95712781
1187	1	95708781	95729610
1188	1	96403457	96488436
1189	1	97187221	97289294
1190	1	97543299	98386605
1191	1	97561479	97788511
1192	1	97859710	97885697
1193	1	98262477	98263622
1194	1	99127236	99226056
1195	1	99355806	99470588
1196	1	99469832	99614408
1197	1	99729509	99775146
1198	1	100111499	100160097
1199	1	100174259	100232187
1200	1	100315640	100389579
1201	1	100433939	100435420
1202	1	100435345	100492535
1203	1	100496122	100501188
1204	1	100503653	100548933
1205	1	100523546	100550027
1206	1	100549119	100598511
1207	1	100598706	100616053
1208	1	100614409	100643771
1209	1	100652475	100715390
1210	1	100729565	100731676
1211	1	100731763	100758325
1212	1	100810584	100985833
1213	1	100927955	100951553
1214	1	101003693	101007574
1215	1	101185298	101204601
1216	1	101337943	101361554
1217	1	101360484	101360912
1218	1	101361632	101447309
1219	1	101455179	101491644
1220	1	101455761	101457653
1221	1	101461029	101461816
1222	1	101491434	101552821
1223	1	101701239	101702084
1224	1	101702444	101707074
1225	1	101708714	101709305
1226	1	102268130	102462586
1227	1	103342023	103574052
1228	1	103960701	104068105
1229	1	104068313	104097861
1230	1	104096437	104122156
1231	1	104159999	104168402
1232	1	104197912	104207173
1233	1	104230037	104239302
1234	1	104293028	104301312
1235	1	107599267	107601916
1236	1	107682629	108026080
1237	1	108113782	108507766
1238	1	108507065	108537229
1239	1	108676658	108743471
1240	1	108742548	108744113
1241	1	108765963	108786689
1242	1	108918421	109013624
1243	1	109102711	109187522
1244	1	109190912	109204148
1245	1	109234945	109244425
1246	1	109255279	109285365
1247	1	109276878	109277347
1248	1	109289296	109352148
1249	1	109358520	109506106
1250	1	109399839	109401146
1251	1	109417972	109477167
1252	1	109472130	109506111
1253	1	109512836	109584850
1254	1	109605108	109618624
1255	1	109630593	109633480
1256	1	109632425	109639556
1257	1	109648573	109656479
1258	1	109656301	109749401
1259	1	109756540	109780791
1260	1	109792641	109818372
1261	1	109822178	109825808
1262	1	109834987	109849663
1263	1	109852192	109940573
1264	1	109941653	109969062
1265	1	110009180	110024759
1266	1	110026101	110035426
1267	1	110036674	110045554
1268	1	110046797	110052360
1269	1	110082494	110091028
1270	1	110082528	110086459
1271	1	110091233	110136975
1272	1	110138847	110140403
1273	1	110145889	110155679
1274	1	110158726	110174673
1275	1	110171039	110172927
1276	1	110198703	110208118
1277	1	110210644	110252171
1278	1	110230436	110251661
1279	1	110235739	110236364
1280	1	110254864	110318050
1281	1	110268442	110317874
1282	1	110276554	110284384
1283	1	110292702	110306649
1284	1	110426798	110428886
1285	1	110452864	110473614
1286	1	110527308	110566357
1287	1	110574199	110617263
1288	1	110600962	110605177
1289	1	110602616	110613322
1290	1	110625310	110652341
1291	1	110655062	110656569
1292	1	110693108	110744824
1293	1	110708808	110715111
1294	1	110720265	110721341
1295	1	110751456	110752609
1296	1	110753965	110825722
1297	1	110828997	110881793
1298	1	110881128	110889299
1299	1	110905470	110933704
1300	1	110912776	110915625
1301	1	110925441	110974982
1302	1	110943871	110950564
1303	1	110993822	110999976
1304	1	110999127	110999976
1305	1	111059839	111061797
1306	1	111136202	111174096
1307	1	111214310	111217655
1308	1	111415775	111442550
1309	1	111478991	111484975
1310	1	111486089	111495470
1311	1	111489807	111506701
1312	1	111505924	111507271
1313	1	111659955	111682838
1314	1	111682249	111727724
1315	1	111723996	111724113
1316	1	111727037	111727683
1317	1	111729796	111747157
1318	1	111743393	111786062
1319	1	111833484	111863188
1320	1	111860222	111866603
1321	1	111888910	111895635
1322	1	111956936	111970399
1323	1	111973668	111975690
1324	1	111981260	111983986
1325	1	111982512	111991998
1326	1	111991486	112005395
1327	1	112016414	112021134
1328	1	112025970	112106584
1329	1	112084840	112259313
1330	1	112223252	112298446
1331	1	112282463	112290420
1332	1	112297867	112310638
1333	1	112313284	112531777
1334	1	112396384	112399527
1335	1	112451958	112453553
1336	1	112938803	113006078
1337	1	113009163	113072787
1338	1	113060421	113061063
1339	1	113066140	113163447
1340	1	113161795	113214241
1341	1	113215763	113243368
1342	1	113236310	113239243
1343	1	113243728	113250056
1344	1	113245236	113254055
1345	1	113252616	113258099
1346	1	113258294	113260418
1347	1	113263041	113269857
1348	1	113454469	113499635
1349	1	113499037	113542118
1350	1	113615831	113674882
1351	1	113933371	114228545
1352	1	114239453	114302111
1353	1	114304454	114355098
1354	1	114355001	114371793
1355	1	114356433	114414381
1356	1	114399257	114443859
1357	1	114420790	114430169
1358	1	114437370	114447823
1359	1	114447763	114456708
1360	1	114466622	114472114
1361	1	114471814	114520426
1362	1	114522063	114524876
1363	1	114631913	114696541
1364	1	114935399	115053781
1365	1	115110178	115124260
1366	1	115125469	115213043
1367	1	115215719	115238239
1368	1	115247090	115259515
1369	1	115259534	115301297
1370	1	115312100	115323306
1371	1	115397424	115537991
1372	1	115572415	115576941
1373	1	115590632	115632121
1374	1	115825655	115910693
1375	1	115828539	115880857
1376	1	116184574	116240845
1377	1	116242628	116311402
1378	1	116378998	116386538
1379	1	116519119	116612675
1380	1	116556434	116560326
1381	1	116654376	116677861
1382	1	116915290	116952883
1383	1	116915890	116926718
1384	1	117057157	117113661
1385	1	117117031	117210375
1386	1	117236734	117249225
1387	1	117297007	117311850
1388	1	117452679	117532980
1389	1	117544382	117579167
1390	1	117568104	117602112
1391	1	117602925	117650075
1392	1	117653682	117665209
1393	1	117686209	117753556
1394	1	117910071	118071494
1395	1	118139454	118148392
1396	1	118148556	118170994
1397	1	118406107	118472253
1398	1	118472343	118509165
1399	1	118496484	118727846
1400	1	119425669	119532179
1401	1	119573839	119683294
1402	1	119590028	119607408
1403	1	119683019	119818596
1404	1	119911402	119936753
1405	1	119911569	119912954
1406	1	119957554	119965658
1407	1	120049821	120057681
1408	1	120140325	120141894
1409	1	120162045	120190396
1410	1	120202421	120286838
1411	1	120290619	120311528
1412	1	120336641	120354283
1413	1	120436156	120439118
1414	1	120451878	120453236
1415	1	120454176	120612240
1416	1	120835810	120838343
1417	1	120837756	120855681
1418	1	120906609	120935761
1419	1	120925634	120933000
1420	1	120926979	120935937
1421	1	143767144	143767881
1422	1	143896452	143913143
1423	1	144146808	144224481
1424	1	144339738	144521058
1425	1	144363462	144364246
1426	1	144456138	144521970
1427	1	144811744	144830413
1428	1	144833168	144835867
1429	1	144836157	145076186
1430	1	144858174	144865800
1431	1	144874945	144878163
1432	1	144989309	144991365
1433	1	145018395	145018959
1434	1	145209119	145291972
1435	1	145209145	145319796
1436	1	145289772	145370303
1437	1	145413095	145417545
1438	1	145438469	145442635
1439	1	145456236	145470388
1440	1	145470508	145475646
1441	1	145475982	145508503
1442	1	145477085	145501669
1443	1	145507598	145513536
1444	1	145516252	145523730
1445	1	145524891	145543868
1446	1	145541593	145542229
1447	1	145549230	145568526
1448	1	145575233	145586546
1449	1	145586115	145589439
1450	1	145592605	145611025
1451	1	145611036	145696218
1452	1	145695798	145715614
1453	1	145726918	145764074
1454	1	145764411	145827103
1455	1	145827205	145833118
1456	1	145883868	145924373
1457	1	146032647	146082765
1458	1	146093234	146159103
1459	1	146373546	146467744
1460	1	146626685	146644129
1461	1	146644350	146683136
1462	1	146646930	146714700
1463	1	146647181	146649319
1464	1	146714291	146767443
1465	1	147013182	147098017
1466	1	147101453	147142618
1467	1	147228332	147245484
1468	1	147229426	147230517
1469	1	147374946	147381393
1470	1	147400506	147465753
1471	1	147574428	147634886
1472	1	147631967	147632428
1473	1	147954635	147955419
1474	1	148003642	148025863
1475	1	148201752	148202536
1476	1	148250249	148347506
1477	1	148555979	148596267
1478	1	148739443	148758311
1479	1	149400063	149429348
1480	1	149400131	149400542
1481	1	149438750	149459549
1482	1	149553003	149553787
1483	1	149675978	149676609
1484	1	149754227	149764074
1485	1	149754245	149783928
1486	1	149754433	149783312
1487	1	149757215	149764576
1488	1	149784826	149785236
1489	1	149802876	149804109
1490	1	149804221	149811339
1491	1	149811110	149812765
1492	1	149813505	149814478
1493	1	149816065	149820591
1494	1	149822643	149823191
1495	1	149824181	149825836
1496	1	149825607	149832714
1497	1	149856010	149858232
1498	1	149858525	149858961
1499	1	149859019	149859466
1500	1	149859440	149872351
1501	1	149874870	149889434
1502	1	149895209	149900236
1503	1	149900543	149908791
1504	1	149909705	149982625
1505	1	150039369	150117505
1506	1	150121373	150136916
1507	1	150190717	150208504
1508	1	150227489	150229681
1509	1	150229554	150237478
1510	1	150237804	150241980
1511	1	150240600	150253327
1512	1	150254953	150259505
1513	1	150266289	150281414
1514	1	150293925	150325671
1515	1	150335567	150449042
1516	1	150459887	150480078
1517	1	150480538	150486265
1518	1	150521040	150530200
1519	1	150521884	150533413
1520	1	150521897	150524367
1521	1	150533480	150533969
1522	1	150547032	150552066
1523	1	150573327	150602088
1524	1	150618701	150669630
1525	1	150670536	150693364
1526	1	150702672	150738433
1527	1	150768684	150780799
1528	1	150782181	150849244
1529	1	150898739	150937213
1530	1	150933059	150947479
1531	1	150937736	150938734
1532	1	150945599	150948010
1533	1	150954493	150968110
1534	1	150969025	150980851
1535	1	150980896	151008189
1536	1	151009046	151020076
1537	1	151020216	151024462
1538	1	151023447	151042801
1539	1	151030234	151040970
1540	1	151043054	151098018
1541	1	151102551	151104086
1542	1	151104161	151119104
1543	1	151129105	151132225
1544	1	151129140	151142773
1545	1	151132224	151138424
1546	1	151142462	151148760
1547	1	151142463	151167797
1548	1	151170425	151222012
1549	1	151227179	151239955
1550	1	151252500	151254405
1551	1	151254094	151264656
1552	1	151264273	151300191
1553	1	151313116	151319833
1554	1	151313124	151314442
1555	1	151319443	151320503
1556	1	151336778	151345209
1557	1	151372010	151374420
1558	1	151375200	151431941
1559	1	151482986	151511168
1560	1	151512781	151556059
1561	1	151512992	151534331
1562	1	151584514	151585839
1563	1	151584541	151671567
1564	1	151673502	151680862
1565	1	151674880	151689290
1566	1	151682909	151702070
1567	1	151682909	151702281
1568	1	151728017	151732387
1569	1	151732119	151736040
1570	1	151735445	151743808
1571	1	151735860	151741977
1572	1	151738185	151738865
1573	1	151738962	151739476
1574	1	151742583	151763892
1575	1	151763280	151766878
1576	1	151772740	151778630
1577	1	151778547	151804348
1578	1	151810295	151813033
1579	1	151814353	151822861
1580	1	151819739	151826173
1581	1	151846060	151882284
1582	1	151955391	151966866
1583	1	151967007	152015250
1584	1	152004982	152020383
1585	1	152056620	152061540
1586	1	152078793	152086556
1587	1	152095010	152097541
1588	1	152126071	152131704
1589	1	152140601	152339163
1590	1	152184558	152196669
1591	1	152274651	152297679
1592	1	152321211	152332482
1593	1	152346430	152417932
1594	1	152381719	152386739
1595	1	152483320	152484653
1596	1	152486978	152488486
1597	1	152538130	152539248
1598	1	152551857	152552980
1599	1	152573138	152573562
1600	1	152586287	152586574
1601	1	152595310	152595579
1602	1	152635872	152637135
1603	1	152647771	152649050
1604	1	152647771	152659877
1605	1	152670840	152671918
1606	1	152680636	152681967
1607	1	152691998	152692905
1608	1	152730506	152734529
1609	1	152748848	152749445
1610	1	152758690	152760902
1611	1	152769227	152770657
1612	1	152777311	152779107
1613	1	152784447	152785585
1614	1	152799949	152800573
1615	1	152815344	152816459
1616	1	152850793	152857523
1617	1	152881021	152884362
1618	1	152902516	152921686
1619	1	152943142	152945050
1620	1	152956557	152958289
1621	1	152974223	152976332
1622	1	153003678	153005376
1623	1	153012201	153014407
1624	1	153028589	153030013
1625	1	153042700	153113927
1626	1	153065611	153078660
1627	1	153084590	153085991
1628	1	153122058	153123345
1629	1	153175919	153177596
1630	1	153190060	153191793
1631	1	153232176	153234598
1632	1	153270338	153283194
1633	1	153302596	153321316
1634	1	153330330	153333503
1635	1	153346184	153348125
1636	1	153362508	153363664
1637	1	153389000	153395701
1638	1	153409534	153412425
1639	1	153430220	153433177
1640	1	153506079	153507591
1641	1	153507075	153508720
1642	1	153509623	153514241
1643	1	153516089	153522612
1644	1	153519805	153521848
1645	1	153533584	153540366
1646	1	153579362	153585621
1647	1	153586731	153589462
1648	1	153591263	153606568
1649	1	153600402	153604513
1650	1	153603914	153606873
1651	1	153606525	153618782
1652	1	153631130	153634306
1653	1	153634512	153643524
1654	1	153651113	153666468
1655	1	153700543	153746555
1656	1	153719327	153723703
1657	1	153723459	153724652
1658	1	153746830	153752633
1659	1	153777201	153895451
1660	1	153901977	153919172
1661	1	153920145	153931101
1662	1	153931575	153940188
1663	1	153938992	153939406
1664	1	153940010	153946839
1665	1	153946745	153950164
1666	1	153954127	153958834
1667	1	153963235	153964626
1668	1	153965161	154127592
1669	1	154127784	154167124
1670	1	154171848	154178809
1671	1	154179182	154193104
1672	1	154192655	154243986
1673	1	154244987	154248351
1674	1	154293566	154297801
1675	1	154298029	154323783
1676	1	154374804	154379040
1677	1	154377669	154441926
1678	1	154442248	154474589
1679	1	154452488	154453977
1680	1	154474695	154520623
1681	1	154521053	154531504
1682	1	154526085	154527493
1683	1	154540257	154552502
1684	1	154551541	154552139
1685	1	154554538	154600475
1686	1	154585067	154585190
1687	1	154669931	154842756
1688	1	154897210	154909467
1689	1	154916552	154928599
1690	1	154929502	154936329
1691	1	154934301	154935099
1692	1	154934774	154946871
1693	1	154947129	154951725
1694	1	154955814	154965587
1695	1	154966062	154966791
1696	1	154975127	154990998
1697	1	154990996	155006257
1698	1	155006300	155023406
1699	1	155017667	155018594
1700	1	155023042	155035252
1701	1	155036207	155042029
1702	1	155036224	155059283
1703	1	155036224	155060014
1704	1	155099936	155107333
1705	1	155107820	155111329
1706	1	155112367	155113071
1707	1	155141884	155145951
1708	1	155141885	155159748
1709	1	155145873	155157447
1710	1	155158300	155162707
1711	1	155165379	155178842
1712	1	155166659	155175286
1713	1	155178490	155183615
1714	1	155180942	155183610
1715	1	155204243	155214490
1716	1	155216996	155225274
1717	1	155225770	155232221
1718	1	155232659	155248282
1719	1	155247374	155259639
1720	1	155259630	155271225
1721	1	155278539	155290457
1722	1	155286654	155293967
1723	1	155290687	155300905
1724	1	155305059	155532598
1725	1	155365801	155366769
1726	1	155579567	155580171
1727	1	155579979	155718153
1728	1	155629237	155658791
1729	1	155657751	155708801
1730	1	155679889	155680354
1731	1	155719508	155829191
1732	1	155829300	155854990
1733	1	155867599	155881195
1734	1	155882834	155904191
1735	1	155911480	155912625
1736	1	155916630	155976861
1737	1	155948590	155952777
1738	1	155961181	155971578
1739	1	155978839	155990750
1740	1	156005092	156023585
1741	1	156024543	156028301
1742	1	156030951	156040295
1743	1	156041804	156051789
1744	1	156052364	156109880
1745	1	156117157	156147543
1746	1	156163880	156182587
1747	1	156182773	156213123
1748	1	156182784	156212874
1749	1	156211753	156213112
1750	1	156213206	156217881
1751	1	156219015	156252620
1752	1	156252726	156262976
1753	1	156259880	156265463
1754	1	156268415	156269428
1755	1	156278759	156337664
1756	1	156307105	156316786
1757	1	156339003	156355011
1758	1	156374042	156400493
1759	1	156433519	156470620
1760	1	156495197	156542396
1761	1	156549519	156556562
1762	1	156561554	156564091
1763	1	156564279	156571288
1764	1	156589086	156595517
1765	1	156611182	156629324
1766	1	156611458	156614679
1767	1	156616299	156631216
1768	1	156638555	156647189
1769	1	156669398	156675608
1770	1	156682004	156682966
1771	1	156691683	156698591
1772	1	156698234	156706752
1773	1	156707095	156711382
1774	1	156711899	156736717
1775	1	156720402	156770607
1776	1	156776035	156786654
1777	1	156785432	156851642
1778	1	156809855	156828810
1779	1	156863490	156886226
1780	1	156890442	156902886
1781	1	156904632	157015162
1782	1	157061836	157069600
1783	1	157090983	157108266
1784	1	157483167	157522310
1785	1	157543539	157567870
1786	1	157644111	157670647
1787	1	157661552	157666249
1788	1	157715523	157746922
1789	1	157764193	157789895
1790	1	157800704	157868046
1791	1	157963063	158070052
1792	1	157995340	158000956
1793	1	158149737	158154686
1794	1	158223927	158228059
1795	1	158259576	158263420
1796	1	158297741	158301321
1797	1	158323254	158327343
1798	1	158368312	158369256
1799	1	158389718	158390656
1800	1	158435272	158436344
1801	1	158444244	158464676
1802	1	158449668	158450675
1803	1	158516918	158517895
1804	1	158532441	158533394
1805	1	158548709	158549689
1806	1	158576229	158577170
1807	1	158580496	158656488
1808	1	158669369	158670486
1809	1	158686958	158687953
1810	1	158724510	158725681
